Subject	Language	AgeGroup	Group	Trial	ID	Type	SpatialRelation	TargetPic	ContrastPic	CompPic	DistrPic	Pic1Position	Pic2Position	Pic3Position	Pic4Position	TrialStartTime	PreviewTime	ArrowTime	VisualDisplayTime	NoiseDisplayTime	TrialEndTime	ReactionTime
202	4	1	1	13	34	EC	right	c_jar_jarlid_right.jpg	c_jar_jarlid_left.jpg	c_jar_jarlid_behind.jpg	c_jar_jarlid_on.jpg	7	9	6	8	810664	812680	813697	814230	816246	824845	8594
202	4	1	1	80	35	FN	front	f_mug_mirror_front.jpg	f_mug_mirror_left.jpg	f_mug_mirror_on.jpg	f_mug_mirror_in.jpg	9	7	8	6	825143	827159	828175	828725	830741	842659	11913
202	4	1	1	69	36	FBI	on	f_paper_stamp_on.jpg	f_paper_stamp_right.jpg	f_paper_stamp_behind.jpg	f_paper_stamp_front.jpg	6	9	8	7	842953	844969	845985	846518	848534	856209	7670
202	4	1	1	30	37	EN	left	n_basket_newspaper_left.jpg	n_basket_newspaper_front.jpg	n_basket_newspaper_in.jpg	n_basket_newspaper_on.jpg	7	8	9	6	856548	858564	859580	860114	862130	869896	7763
202	4	1	1	87	38	FBI	front	f_plate_tie2_front.jpg	f_plate_tie2_behind.jpg	f_plate_tie2_right.jpg	f_plate_tie2_in.jpg	6	9	7	8	870177	872193	873209	873742	875758	886082	10322
202	4	1	1	14	39	EC	right	c_moneybox_lock_right.jpg	c_moneybox_lock_left.jpg	c_moneybox_lock_front.jpg	c_moneybox_lock_on.jpg	8	6	7	9	886421	888437	889453	889986	892002	901610	9602
202	4	1	1	83	40	FBI	on	f_book_crown_on.jpg	f_book_crown_left.jpg	f_book_crown_behind.jpg	f_book_crown_front.jpg	6	8	7	9	901932	903948	904965	905498	907514	915036	7519
202	4	1	1	41	41	FC	front	f_paper_cap_front.jpg	f_paper_cap_left.jpg	f_paper_cap_right.jpg	f_paper_cap_on.jpg	6	8	7	9	915344	917360	918377	918910	920926	929533	8604
202	4	1	1	16	42	EC	left	c_basket_nailpolish_left.jpg	c_basket_nailpolish_right.jpg	c_basket_nailpolish_front.jpg	c_basket_nailpolish_in.jpg	7	9	8	6	929856	931872	932888	933421	935437	944713	9273
202	4	1	1	39	43	FC	front	f_tray_salt_front.jpg	f_tray_salt_left.jpg	f_tray_salt_right.jpg	f_tray_salt_on.jpg	6	7	8	9	945084	947100	948116	948649	950665	959532	8862
202	4	1	1	71	44	FBE	behind	f_foodbox_latch1blue_behind.jpg	f_foodbox_latch1blue_front.jpg	f_foodbox_latch1blue_in.jpg	f_foodbox_latch1blue_on.jpg	7	8	9	6	959795	961811	962828	963361	965377	974846	9463
202	4	1	1	8	45	EC	right	c_bowl_bread_right.jpg	c_bowl_bread_left.jpg	c_bowl_bread_front.jpg	c_bowl_bread_in.jpg	7	6	9	8	975173	977189	978205	978739	980755	988630	7870
202	4	1	1	60	46	FN	on	f_bag_charger_on.jpg	f_bag_charger_left.jpg	f_bag_charger_front.jpg	f_bag_charger_in.jpg	7	8	6	9	988918	990934	991951	992484	994500	1004274	9768
202	4	1	1	34	47	FN	front	f_envelope_clothespin_front.jpg	f_envelope_clothespin_in.jpg	f_envelope_clothespin_right.jpg	f_envelope_clothespin_on.jpg	6	9	8	7	1004580	1006596	1007612	1008145	1010161	1018743	8578
202	4	1	1	5	48	EC	left	c_cup_pastry_left.jpg	c_cup_pastry_right.jpg	c_cup_pastry_behind.jpg	c_cup_pastry_on.jpg	9	8	7	6	1018991	1021007	1022023	1022557	1024573	1031647	7070
202	4	1	1	72	49	FBI	in	f_foodbox_napkinwhite_in.jpg	f_foodbox_napkinwhite_left.jpg	f_foodbox_napkinwhite_front.jpg	f_foodbox_napkinwhite_behind.jpg	6	8	7	9	1031887	1033903	1034919	1035452	1037468	1047021	9548
202	4	1	1	55	50	FC	behind	f_book_crayon_behind.jpg	f_book_crayon_left.jpg	f_book_crayon_right.jpg	f_book_crayon_on.jpg	8	7	6	9	1047265	1049281	1050297	1050830	1052846	1060399	7548
202	4	1	1	20	51	EN	right	n_vase_glove_right.jpg	n_vase_glove_front.jpg	n_vase_glove_on.jpg	n_vase_glove_in.jpg	6	7	8	9	1060693	1062709	1063725	1064259	1066275	1074010	7733
202	4	1	1	50	52	FN	on	f_hat_tshirt_on.jpg	f_hat_tshirt_front.jpg	f_hat_tshirt_right.jpg	f_hat_tshirt_in.jpg	9	6	8	7	1074305	1076321	1077337	1077870	1079886	1089372	9480
202	4	1	1	66	53	FN	in	f_slipper_injection_in.jpg	f_slipper_injection_left.jpg	f_slipper_injection_behind.jpg	f_slipper_injection_on.jpg	6	9	7	8	1089650	1091666	1092682	1093215	1095231	1102959	7723
202	4	1	1	15	54	EC	left	c_moneybox_mpikey_left.jpg	c_moneybox_mpikey_right.jpg	c_moneybox_mpikey_behind.jpg	c_moneybox_mpikey_in.jpg	8	7	9	6	1103195	1105211	1106227	1106777	1108793	1119593	10795
202	4	1	1	68	55	FBI	behind	f_tray_bottleopener_behind.jpg	f_tray_bottleopener_front.jpg	f_tray_bottleopener_left.jpg	f_tray_bottleopener_on.jpg	8	6	7	9	1119939	1121955	1122971	1123504	1125520	1134727	9202
202	4	1	1	7	56	EC	right	c_vase_comb_right.jpg	c_vase_comb_left.jpg	c_vase_comb_front.jpg	c_vase_comb_on.jpg	7	8	9	6	1135050	1137066	1138083	1138616	1140632	1148091	7454
202	4	1	1	74	57	FN	behind	f_pan_strainer_behind.jpg	f_pan_strainer_left.jpg	f_pan_strainer_in.jpg	f_pan_strainer_on.jpg	8	9	6	7	1148396	1150412	1151428	1151961	1153977	1162045	8063
202	4	1	1	44	58	FC	front	f_foodbox_blueflag_front.jpg	f_foodbox_blueflag_left.jpg	f_foodbox_blueflag_right.jpg	f_foodbox_blueflag_in.jpg	7	9	6	8	1162357	1164373	1165390	1165923	1167939	1175747	7804
202	4	1	1	4	59	EC	right	c_cup_tape_right.jpg	c_cup_tape_left.jpg	c_cup_tape_front.jpg	c_cup_tape_in.jpg	7	6	8	9	1176053	1178069	1179085	1179618	1181634	1189779	8140
202	4	1	1	70	60	FBE	behind	f_slipper_cd_behind.jpg	f_slipper_cd_front.jpg	f_slipper_cd_on.jpg	f_slipper_cd_in.jpg	9	7	8	6	1190064	1192080	1193097	1193630	1195646	1204103	8453
202	4	1	1	82	61	FBI	behind	f_book_teabag_behind.jpg	f_book_teabag_front.jpg	f_book_teabag_right.jpg	f_book_teabag_on.jpg	8	9	6	7	1204409	1206425	1207442	1207975	1209991	1217951	7956
202	4	1	1	24	62	EN	left	n_plantpot_wool_left.jpg	n_plantpot_wool_front.jpg	n_plantpot_wool_on.jpg	n_plantpot_wool_in.jpg	7	9	8	6	1218254	1220270	1221287	1221820	1223836	1231024	7182
202	4	1	1	63	63	FBE	on	f_envelope_nailbrush_on.jpg	f_envelope_nailbrush_front.jpg	f_envelope_nailbrush_behind.jpg	f_envelope_nailbrush_in.jpg	6	7	9	8	1231267	1233284	1234299	1234832	1236848	1244159	7306
202	4	1	1	38	64	FBE	front	f_slipper_creamtube_front.jpg	f_slipper_creamtube_behind.jpg	f_slipper_creamtube_in.jpg	f_slipper_creamtube_on.jpg	6	7	9	8	1244462	1246478	1247494	1248027	1250043	1256670	6622
202	4	1	1	10	65	EC	left	c_plantpot_sunglasses_left.jpg	c_plantpot_sunglasses_right.jpg	c_plantpot_sunglasses_front.jpg	c_plantpot_sunglasses_on.jpg	8	7	9	6	1256941	1258957	1259973	1260506	1262522	1269386	6862
202	4	1	1	32	66	FBI	front	f_bag_chain_front.jpg	f_bag_chain_behind.jpg	f_bag_chain_left.jpg	f_bag_chain_in.jpg	9	7	8	6	1269636	1271652	1272669	1273202	1275218	1283389	8167
202	4	1	1	85	67	FBI	in	f_box_mike_in.jpg	f_box_mike_right.jpg	f_box_mike_behind.jpg	f_box_mike_front.jpg	7	8	9	6	1283698	1285714	1286730	1287264	1289280	1295866	6582
202	4	1	1	11	68	EC	right	c_plantpot_orange_right.jpg	c_plantpot_orange_left.jpg	c_plantpot_orange_behind.jpg	c_plantpot_orange_in.jpg	7	8	6	9	1296177	1298193	1299209	1299743	1301758	1309278	7516
202	4	1	1	33	69	FN	in	f_bag_tissue_in.jpg	f_bag_tissue_behind.jpg	f_bag_tissue_right.jpg	f_bag_tissue_on.jpg	8	7	6	9	1309539	1311555	1312571	1313104	1315120	1323455	8330
202	4	1	1	51	70	FN	behind	f_mug_mouse_behind.jpg	f_mug_mouse_on.jpg	f_mug_mouse_right.jpg	f_mug_mouse_in.jpg	6	9	8	7	1323701	1325717	1326733	1327266	1329282	1337257	7970
202	4	1	1	36	71	FBE	front	f_shoe_leaf_front.jpg	f_shoe_leaf_behind.jpg	f_shoe_leaf_in.jpg	f_shoe_leaf_on.jpg	8	6	7	9	1337513	1339529	1340545	1341078	1343094	1352339	9242
202	4	1	1	19	72	EN	left	n_cup_lollipop_left.jpg	n_cup_lollipop_behind.jpg	n_cup_lollipop_in.jpg	n_cup_lollipop_on.jpg	6	9	8	7	1352591	1354607	1355623	1356156	1358172	1365222	7045
202	4	1	1	61	73	FBE	in	f_bag_pear_in.jpg	f_bag_pear_behind.jpg	f_bag_pear_front.jpg	f_bag_pear_on.jpg	6	8	7	9	1365519	1367535	1368552	1369085	1371101	1380369	9263
202	4	1	1	75	74	FN	front	f_cookingpot_whisker2plastic_front.jpg	f_cookingpot_whisker2plastic_left.jpg	f_cookingpot_whisker2plastic_in.jpg	f_cookingpot_whisker2plastic_on.jpg	7	6	9	8	1380647	1382663	1383680	1384213	1386229	1397164	10931
202	4	1	1	31	75	EN	right	n_basket_hammer_right.jpg	n_basket_hammer_behind.jpg	n_basket_hammer_on.jpg	n_basket_hammer_in.jpg	7	9	6	8	1397425	1399441	1400457	1400990	1403006	1410411	7400
202	4	1	1	59	76	FC	behind	f_plate_greenflag_behind.jpg	f_plate_greenflag_left.jpg	f_plate_greenflag_right.jpg	f_plate_greenflag_on.jpg	6	9	8	7	1410720	1412736	1413752	1414286	1416302	1424412	8106
202	4	1	1	46	77	FN	front	f_pan_smallrollingpin_front.jpg	f_pan_smallrollingpin_in.jpg	f_pan_smallrollingpin_right.jpg	f_pan_smallrollingpin_on.jpg	8	6	9	7	1424665	1426681	1427698	1428231	1430247	1437889	7637
202	4	1	1	29	78	EN	left	n_moneybox_ribbon_left.jpg	n_moneybox_ribbon_behind.jpg	n_moneybox_ribbon_in.jpg	n_moneybox_ribbon_on.jpg	8	7	9	6	1438194	1440210	1441226	1441759	1443775	1452705	8926
202	4	1	1	52	79	FN	on	f_mug_dishsponge2_on.jpg	f_mug_dishsponge2_front.jpg	f_mug_dishsponge2_right.jpg	f_mug_dishsponge2_in.jpg	8	6	7	9	1453022	1455038	1456054	1456587	1458603	1465394	6785
202	4	1	1	47	80	FC	on	f_cookingpot_umbrella1red_on.jpg	f_cookingpot_umbrella1red_left.jpg	f_cookingpot_umbrella1red_right.jpg	f_cookingpot_umbrella1red_behind.jpg	8	7	9	6	1465701	1467717	1468733	1469266	1471282	1479414	8126
202	4	1	1	17	81	EC	right	c_basket_ladle1plastic_right.jpg	c_basket_ladle1plastic_left.jpg	c_basket_ladle1plastic_behind.jpg	c_basket_ladle1plastic_on.jpg	7	9	6	8	1479713	1481729	1482745	1483278	1485294	1493370	8071
202	4	1	1	64	82	FBE	on	f_shoe_shoesponge_on.jpg	f_shoe_shoesponge_front.jpg	f_shoe_shoesponge_behind.jpg	f_shoe_shoesponge_in.jpg	7	9	6	8	1493724	1495740	1496757	1497290	1499306	1507653	8341
202	4	1	1	57	83	FBI	front	f_box_videocam_front.jpg	f_box_videocam_behind.jpg	f_box_videocam_left.jpg	f_box_videocam_in.jpg	8	7	6	9	1507903	1509919	1510935	1511468	1513484	1520105	6616
202	4	1	1	37	84	FBE	in	f_shoe_balloongreen_in.jpg	f_shoe_balloongreen_behind.jpg	f_shoe_balloongreen_front.jpg	f_shoe_balloongreen_on.jpg	9	8	7	6	1520415	1522431	1523447	1523980	1525996	1535786	9785
202	4	1	1	6	85	EC	left	c_vase_wallet_left.jpg	c_vase_wallet_right.jpg	c_vase_wallet_front.jpg	c_vase_wallet_on.jpg	8	7	6	9	1536076	1538092	1539108	1539642	1541658	1549419	7756
202	4	1	1	62	86	FN	on	f_envelope_battery_on.jpg	f_envelope_battery_left.jpg	f_envelope_battery_front.jpg	f_envelope_battery_in.jpg	7	6	9	8	1549788	1551804	1552820	1553354	1555369	1564916	9541
202	4	1	1	49	87	FN	behind	f_hat_tie1_behind.jpg	f_hat_tie1_in.jpg	f_hat_tie1_right.jpg	f_hat_tie1_on.jpg	7	9	6	8	1565233	1567249	1568265	1568798	1570814	1580140	9321
203	4	1	1	1	1	P	right	p_frame_lipstick_right.JPG	p_frame_lipstick_behind.JPG	p_frame_lipstick_under.JPG	p_frame_lipstick_on.JPG	9	8	7	6	130703	132719	133736	134269	136285	149406	13118
203	4	1	1	2	2	P	on	p_racket_tennisball_on.JPG	p_racket_tennisball_front.JPG	p_racket_tennisball_left.JPG	p_racket_tennisball_under.JPG	8	6	7	9	149680	151696	152712	153245	155261	163428	8163
203	4	1	1	3	3	P	left	p_potato_ring_left.JPG	p_potato_ring_right.JPG	p_potato_ring_front.JPG	p_potato_ring_on.JPG	6	9	8	7	163708	165724	166741	167274	169290	179349	10054
203	4	1	1	63	4	FBI	behind	f_tray_apple_behind.jpg	f_tray_apple_front.jpg	f_tray_apple_left.jpg	f_tray_apple_on.jpg	6	7	8	9	341379	343412	344428	344962	346978	354248	7266
203	4	1	1	47	5	FN	front	f_envelope_nailclipper_front.jpg	f_envelope_nailclipper_left.jpg	f_envelope_nailclipper_in.jpg	f_envelope_nailclipper_on.jpg	8	7	6	9	354558	356574	357590	358124	360140	367138	6991
203	4	1	1	14	6	EC	right	c_moneybox_stone_right.jpg	c_moneybox_stone_left.jpg	c_moneybox_stone_front.jpg	c_moneybox_stone_on.jpg	6	9	7	8	367437	369453	370469	371002	373018	380449	7426
203	4	1	1	78	7	FBE	behind	f_slipper_phoneold_behind.jpg	f_slipper_phoneold_front.jpg	f_slipper_phoneold_on.jpg	f_slipper_phoneold_in.jpg	6	8	9	7	380799	382815	383831	384364	386380	393141	6757
203	4	1	1	42	8	FC	in	f_plate_cheese_in.jpg	f_plate_cheese_left.jpg	f_plate_cheese_right.jpg	f_plate_cheese_front.jpg	8	6	9	7	393411	395427	396444	396977	398993	405569	6573
203	4	1	1	81	9	FBE	on	f_shoe_cam_on.jpg	f_shoe_cam_front.jpg	f_shoe_cam_behind.jpg	f_shoe_cam_in.jpg	6	7	9	8	405907	407923	408939	409472	411488	418762	7270
203	4	1	1	13	10	EC	right	c_jar_screwdriver_right.jpg	c_jar_screwdriver_left.jpg	c_jar_screwdriver_behind.jpg	c_jar_screwdriver_on.jpg	9	6	7	8	419086	421102	422118	422651	424667	431664	6993
203	4	1	1	38	11	FC	on	f_box_pencilbox2red_on.jpg	f_box_pencilbox2red_left.jpg	f_box_pencilbox2red_right.jpg	f_box_pencilbox2red_behind.jpg	6	7	8	9	431998	434014	435030	435563	437579	445604	8019
203	4	1	1	9	12	EC	left	c_bowl_rulerwooden_left.jpg	c_bowl_rulerwooden_right.jpg	c_bowl_rulerwooden_behind.jpg	c_bowl_rulerwooden_on.jpg	6	7	9	8	445926	447942	448958	449492	451508	459536	8024
203	4	1	1	70	13	FBI	behind	f_book_boardmarker2_behind.jpg	f_book_boardmarker2_front.jpg	f_book_boardmarker2_right.jpg	f_book_boardmarker2_on.jpg	6	8	7	9	459871	461887	462904	463437	465453	472182	6724
203	4	1	1	80	14	FBE	behind	f_cookingpot_ladle2metal_behind.jpg	f_cookingpot_ladle2metal_front.jpg	f_cookingpot_ladle2metal_on.jpg	f_cookingpot_ladle2metal_in.jpg	9	6	8	7	472450	474466	475482	476016	478032	485349	7313
203	4	1	1	82	15	FBE	on	f_hat_waterbottle_on.jpg	f_hat_waterbottle_front.jpg	f_hat_waterbottle_behind.jpg	f_hat_waterbottle_in.jpg	6	9	8	7	485679	487695	488711	489244	491260	500633	9369
203	4	1	1	8	16	EC	right	c_bowl_tomato_right.jpg	c_bowl_tomato_left.jpg	c_bowl_tomato_front.jpg	c_bowl_tomato_in.jpg	8	7	9	6	500907	502923	503939	504472	506488	513115	6624
203	4	1	1	51	17	FN	in	f_shoe_lighter_in.jpg	f_shoe_lighter_left.jpg	f_shoe_lighter_behind.jpg	f_shoe_lighter_on.jpg	8	7	9	6	513369	515385	516401	516935	518951	526149	7195
203	4	1	1	21	18	EN	left	n_vase_scissorsbig_left.jpg	n_vase_scissorsbig_behind.jpg	n_vase_scissorsbig_in.jpg	n_vase_scissorsbig_on.jpg	8	7	6	9	526448	528464	529480	530013	532029	538400	6367
203	4	1	1	36	19	FC	behind	f_mug_scissorssmall_behind.jpg	f_mug_scissorssmall_left.jpg	f_mug_scissorssmall_right.jpg	f_mug_scissorssmall_on.jpg	9	6	7	8	538727	540743	541759	542292	544308	550883	6570
203	4	1	1	31	20	EN	left	n_basket_flute_left.jpg	n_basket_flute_behind.jpg	n_basket_flute_on.jpg	n_basket_flute_in.jpg	9	6	7	8	551206	553222	554238	554771	556787	563351	6560
203	4	1	1	73	21	FBI	in	f_plate_brush2red_in.jpg	f_plate_brush2red_right.jpg	f_plate_brush2red_behind.jpg	f_plate_brush2red_front.jpg	7	8	6	9	563635	565651	566667	567200	569216	575572	6351
203	4	1	1	76	22	FBE	front	f_hat_notebook2orange_front.jpg	f_hat_notebook2orange_behind.jpg	f_hat_notebook2orange_on.jpg	f_hat_notebook2orange_in.jpg	8	9	6	7	575847	577863	578880	579413	581429	588454	7020
203	4	1	1	19	23	EN	right	n_cup_fork_right.jpg	n_cup_fork_behind.jpg	n_cup_fork_on.jpg	n_cup_fork_in.jpg	6	8	9	7	588793	590809	591825	592358	594374	600585	6205
203	4	1	1	57	24	FN	behind	f_hat_umbrella2green_behind.jpg	f_hat_umbrella2green_right.jpg	f_hat_umbrella2green_on.jpg	f_hat_umbrella2green_in.jpg	9	7	8	6	600939	602954	603971	604504	606520	612379	5856
203	4	1	1	75	25	FBE	front	f_slipper_parfumeblack_front.jpg	f_slipper_parfumeblack_behind.jpg	f_slipper_parfumeblack_on.jpg	f_slipper_parfumeblack_in.jpg	7	6	8	9	612668	614684	615700	616233	618249	625558	7305
203	4	1	1	27	26	EN	left	n_jar_wristwatch_left.jpg	n_jar_wristwatch_behind.jpg	n_jar_wristwatch_on.jpg	n_jar_wristwatch_in.jpg	6	8	9	7	625913	627929	628945	629479	631494	637240	5742
203	4	1	1	32	27	FC	front	f_tray_smallbottle_front.jpg	f_tray_smallbottle_left.jpg	f_tray_smallbottle_right.jpg	f_tray_smallbottle_on.jpg	8	6	7	9	637559	639575	640591	641124	643140	650159	7015
203	4	1	1	79	28	FBE	behind	f_pan_spatula1wooden_behind.jpg	f_pan_spatula1wooden_front.jpg	f_pan_spatula1wooden_on.jpg	f_pan_spatula1wooden_in.jpg	6	8	7	9	650471	652487	653503	654037	656053	663698	7641
203	4	1	1	87	29	FBE	in	f_box_treebranchwithleaves_in.jpg	f_box_treebranchwithleaves_front.jpg	f_box_treebranchwithleaves_behind.jpg	f_box_treebranchwithleaves_on.jpg	8	9	6	7	664033	666049	667065	667598	669614	678356	8737
203	4	1	1	20	30	EN	right	n_vase_flower1_right.jpg	n_vase_flower1_front.jpg	n_vase_flower1_on.jpg	n_vase_flower1_in.jpg	8	7	6	9	678711	680727	681744	682277	684293	691476	7180
203	4	1	1	55	31	FN	on	f_slipper_glasses_on.jpg	f_slipper_glasses_front.jpg	f_slipper_glasses_right.jpg	f_slipper_glasses_in.jpg	9	7	6	8	691757	693773	694789	695322	697338	703912	6569
203	4	1	1	65	32	FBI	in	f_foodbox_paintbrush1plastic_in.jpg	f_foodbox_paintbrush1plastic_left.jpg	f_foodbox_paintbrush1plastic_behind.jpg	f_foodbox_paintbrush1plastic_front.jpg	9	6	7	8	704202	706218	707235	707768	709784	717093	7305
203	4	1	1	7	33	EC	left	c_vase_banana_left.jpg	c_vase_banana_right.jpg	c_vase_banana_front.jpg	c_vase_banana_on.jpg	6	9	8	7	717414	719430	720447	720980	722996	729997	6997
203	4	1	1	50	34	FN	behind	f_mug_creditcard_behind.jpg	f_mug_creditcard_left.jpg	f_mug_creditcard_on.jpg	f_mug_creditcard_in.jpg	6	7	8	9	730310	732326	733342	733875	735891	742270	6375
203	4	1	1	35	35	FC	on	f_tray_ball_on.jpg	f_tray_ball_left.jpg	f_tray_ball_right.jpg	f_tray_ball_front.jpg	8	9	6	7	742539	744555	745571	746104	748120	754054	5928
203	4	1	1	4	36	EC	right	c_cup_egg_right.jpg	c_cup_egg_left.jpg	c_cup_egg_front.jpg	c_cup_egg_in.jpg	7	9	6	8	754385	756401	757417	757950	759983	764949	4958
203	4	1	1	29	37	EN	left	n_moneybox_straw_left.jpg	n_moneybox_straw_front.jpg	n_moneybox_straw_on.jpg	n_moneybox_straw_in.jpg	8	6	7	9	765314	767330	768346	768880	770896	776942	6041
203	4	1	1	40	38	FC	front	f_box_hairdryer_front.jpg	f_box_hairdryer_left.jpg	f_box_hairdryer_right.jpg	f_box_hairdryer_in.jpg	8	6	9	7	777260	779276	780292	780825	782841	789103	6258
203	4	1	1	56	39	FN	on	f_shoe_sock_on.jpg	f_shoe_sock_front.jpg	f_shoe_sock_right.jpg	f_shoe_sock_in.jpg	8	7	6	9	789489	791505	792521	793055	795070	801982	6908
203	4	1	1	23	40	EN	right	n_bowl_cookingspoonmetal_right.jpg	n_bowl_cookingspoonmetal_behind.jpg	n_bowl_cookingspoonmetal_on.jpg	n_bowl_cookingspoonmetal_in.jpg	7	8	9	6	802285	804301	805317	805850	807866	813393	5523
203	4	1	1	64	41	FBI	behind	f_paper_pen_behind.jpg	f_paper_pen_front.jpg	f_paper_pen_left.jpg	f_paper_pen_on.jpg	8	6	7	9	813731	815747	816763	817296	819312	824915	5599
203	4	1	1	72	42	FBI	in	f_box_magnifier_in.jpg	f_box_magnifier_right.jpg	f_box_magnifier_behind.jpg	f_box_magnifier_front.jpg	6	8	7	9	825160	827176	828192	828725	830741	836410	5663
203	4	1	1	18	43	EN	left	n_cup_pencil_left.jpg	n_cup_pencil_front.jpg	n_cup_pencil_in.jpg	n_cup_pencil_on.jpg	9	6	8	7	836723	838738	839755	840288	842304	848676	6368
203	4	1	1	49	44	FN	on	f_cookingpot_spatula2plastic_on.jpg	f_cookingpot_spatula2plastic_left.jpg	f_cookingpot_spatula2plastic_front.jpg	f_cookingpot_spatula2plastic_in.jpg	9	6	8	7	849018	851034	852050	852600	854616	861214	6594
203	4	1	1	85	45	FBE	in	f_envelope_pills_in.jpg	f_envelope_pills_front.jpg	f_envelope_pills_behind.jpg	f_envelope_pills_on.jpg	7	9	6	8	861564	863580	864596	865129	867145	874371	7222
203	4	1	1	5	46	EC	left	c_cup_chocolate_left.jpg	c_cup_chocolate_right.jpg	c_cup_chocolate_behind.jpg	c_cup_chocolate_on.jpg	9	7	8	6	874693	876709	877725	878258	880274	886545	6266
203	4	1	1	74	47	FBE	front	f_shoe_boardmarker1_front.jpg	f_shoe_boardmarker1_behind.jpg	f_shoe_boardmarker1_on.jpg	f_shoe_boardmarker1_in.jpg	6	9	7	8	886822	888838	889854	890387	892403	898919	6511
203	4	1	1	54	48	FN	front	f_cookingpot_brush1blue_front.jpg	f_cookingpot_brush1blue_right.jpg	f_cookingpot_brush1blue_on.jpg	f_cookingpot_brush1blue_in.jpg	7	8	6	9	899184	901200	902216	902749	904765	911133	6361
203	4	1	1	30	49	EN	right	n_basket_knife1_right.jpg	n_basket_knife1_front.jpg	n_basket_knife1_in.jpg	n_basket_knife1_on.jpg	8	9	7	6	911513	913529	914545	915078	917094	923606	6506
203	4	1	1	62	50	FBI	on	f_book_duster_on.jpg	f_book_duster_left.jpg	f_book_duster_front.jpg	f_book_duster_behind.jpg	8	9	7	6	923909	925925	926941	927474	929490	935496	6001
203	4	1	1	84	51	FBE	in	f_bag_card_in.jpg	f_bag_card_front.jpg	f_bag_card_behind.jpg	f_bag_card_on.jpg	9	8	7	6	935804	937820	938837	939370	941386	947915	6525
203	4	1	1	17	52	EC	right	c_basket_remote_right.jpg	c_basket_remote_left.jpg	c_basket_remote_behind.jpg	c_basket_remote_on.jpg	6	7	9	8	948300	950316	951332	951865	953881	959835	5949
203	4	1	1	34	53	FC	on	f_paper_rubber_on.jpg	f_paper_rubber_left.jpg	f_paper_rubber_right.jpg	f_paper_rubber_front.jpg	6	7	8	9	960129	962145	963162	963695	965711	971761	6045
203	4	1	1	77	54	FBE	behind	f_bag_headphones_behind.jpg	f_bag_headphones_front.jpg	f_bag_headphones_on.jpg	f_bag_headphones_in.jpg	8	9	7	6	972075	974091	975107	975674	977690	987096	9402
203	4	1	1	41	55	FC	front	f_plate_napkin2red_front.jpg	f_plate_napkin2red_left.jpg	f_plate_napkin2red_right.jpg	f_plate_napkin2red_in.jpg	7	9	6	8	987403	989419	990435	990968	992984	998940	5950
203	4	1	1	16	56	EC	left	c_basket_toiletpaper_left.jpg	c_basket_toiletpaper_right.jpg	c_basket_toiletpaper_front.jpg	c_basket_toiletpaper_in.jpg	7	8	6	9	999199	1001215	1002231	1002764	1004780	1012027	7243
203	4	1	1	52	57	FN	in	f_hat_ruler2plastic_in.jpg	f_hat_ruler2plastic_left.jpg	f_hat_ruler2plastic_behind.jpg	f_hat_ruler2plastic_on.jpg	6	8	7	9	1012361	1014377	1015393	1015926	1017942	1024230	6282
203	4	1	1	66	58	FBI	in	f_pan_peppergreen_in.jpg	f_pan_peppergreen_left.jpg	f_pan_peppergreen_behind.jpg	f_pan_peppergreen_front.jpg	6	8	9	7	1024490	1026506	1027522	1028055	1030071	1037450	7375
203	4	1	1	26	59	EN	right	n_jar_lemon_right.jpg	n_jar_lemon_front.jpg	n_jar_lemon_in.jpg	n_jar_lemon_on.jpg	6	9	8	7	1037752	1039768	1040784	1041317	1043333	1050162	6824
203	4	1	1	45	60	FC	in	f_foodbox_notebook1black_in.jpg	f_foodbox_notebook1black_left.jpg	f_foodbox_notebook1black_right.jpg	f_foodbox_notebook1black_behind.jpg	6	7	9	8	1050448	1052464	1053480	1054013	1056029	1062604	6571
203	4	1	1	71	61	FBI	behind	f_paper_onion_behind.jpg	f_paper_onion_front.jpg	f_paper_onion_right.jpg	f_paper_onion_on.jpg	9	6	7	8	1062927	1064942	1065959	1066492	1068508	1075336	6824
203	4	1	1	11	62	EC	left	c_plantpot_dishsponge_left.jpg	c_plantpot_dishsponge_right.jpg	c_plantpot_dishsponge_behind.jpg	c_plantpot_dishsponge_in.jpg	6	8	7	9	1075589	1077605	1078621	1079154	1081170	1088270	7097
203	4	1	1	33	63	FC	front	f_book_pacifier_front.jpg	f_book_pacifier_left.jpg	f_book_pacifier_right.jpg	f_book_pacifier_on.jpg	9	8	6	7	1088534	1090550	1091567	1092100	1094116	1101008	6889
203	4	1	1	48	64	FN	on	f_pan_cookingspoonplastic_on.jpg	f_pan_cookingspoonplastic_left.jpg	f_pan_cookingspoonplastic_front.jpg	f_pan_cookingspoonplastic_in.jpg	7	9	8	6	1101346	1103362	1104379	1104912	1106928	1114199	7265
203	4	1	1	24	65	EN	left	n_plantpot_torch_left.jpg	n_plantpot_torch_front.jpg	n_plantpot_torch_on.jpg	n_plantpot_torch_in.jpg	9	8	7	6	1114575	1116591	1117607	1118141	1120156	1126508	6344
